customer_city,delivery_delay,geolocation_lat,geolocation_lng,seller_city,seller_state,price
Manoel Urbano,-34.0,-8.838577670536376,-69.2613848114748,,,
Manoel Viana,-13.666666666666666,-29.57147748636574,-55.48355289735716,,,
Mansidao,-19.0,-10.719509150237368,-44.034708491994536,,,
Mantena,-13.636363636363637,-18.777688694847196,-40.98347551439596,,,
Mantenopolis,-19.25,-18.863246397612162,-41.119913366773574,,,
Maquine,-29.0,-29.657982816170207,-50.210125920847354,,,
Mar De Espanha,-14.88888888888889,-21.865801484314513,-43.00875049357078,,,
Mar Vermelho,-27.0,-9.451208581887236,-36.387711825813625,,,
Mara Rosa,-10.0,-14.018463915664945,-49.178233360168896,,,
Maraba,-11.098958333333334,-5.370401269076096,-49.122661339876004,,,
Maracacume,-5.5,-2.0467333961233796,-45.95793345322248,,,
Maracai,-14.125,-22.615351601797343,-50.668183801927604,,,
Maracaju,-10.076923076923077,-21.621777854617125,-55.165256489830185,,,
Maracana,-5.0,-28.859530722744918,-49.4516207564308,,,
Maracanau,-5.481012658227848,-3.870326481769079,-38.611075143836274,,,
Maracas,-14.0,-13.439421205859041,-40.433319458152084,,,
Maragogi,-5.2,-9.006152218651282,-35.21896882932873,,,
Maragogipe,-7.5,-12.784700442824674,-38.91606545767592,,,
Maranguape,-5.517241379310345,-3.892595010915326,-38.68155987446642,,,
Maranhaozinho,-8.0,-2.2441861583046676,-45.85851592807263,,,
Marataizes,-14.0625,-21.028978415532652,-40.819921678662915,,,
Marau,-20.363636363636363,-28.446011548886084,-52.203083203411936,,,
Maravilha,-8.796296296296296,-26.50214362621022,-52.94295316236766,,,
Maravilhas,-20.5,-19.515363428530826,-44.676926822142136,,,
Marcelino Vieira,49.0,-6.289885598186517,-38.162924959843465,,,
Marco,-16.666666666666668,-3.1238400753561426,-40.154489484534395,,,
Marcos Parente,-17.0,-7.120923086505935,-43.889738276564074,,,
Marechal Deodoro,-20.0,-9.734390637973316,-35.856300800166885,,,
Marechal Floriano,-19.8,-20.41581361584733,-40.68892812472568,,,
Mari,-14.0,-7.0588762888861245,-35.31709253037611,,,
Maria Da Fe,-15.333333333333334,-22.308900052327747,-45.37329667696505,,,
Mariana,-15.151515151515152,-20.374937756645455,-43.418188826611676,,,
Mariano Moro,-33.0,-27.351152029483522,-52.144949415883694,,,
Mariapolis,-7.5,-21.796085690866683,-51.18213886034931,,,
Maribondo,-13.0,-9.575595757691445,-36.30313031068422,,,
Mariental,-5.0,-25.50943247821568,-49.298553,,,
Marilac,-5.0,-18.5080353753734,-42.08231584738119,,,
Marilandia,-14.375,-19.411967691731842,-40.542888660224,,,
Marilandia Do Sul,-13.0,-23.74821644060675,-51.303434672313415,,,
Marilena,-9.0,-22.73701730710775,-53.033788005441714,,,
Mariluz,-8.0,-24.01063036030515,-53.1516091993086,,,
Marinopolis,-14.0,-20.441274363835504,-50.82285214801933,,,
Mario Campos,-17.0,-20.05771484657499,-44.1780239514845,,,
Mariopolis,-21.0,-26.354874604520187,-52.55431164673732,,,
Maripa,-7.666666666666667,-24.42181348276801,-53.82803611819309,,,
Maristela,-4.75,-23.03876670092714,-47.89387609159676,,,
Marituba,-13.142857142857142,-1.3670086228705065,-48.33779525387307,,,
Marmeleiro,-3.142857142857143,-26.149383654193766,-53.02945495529487,,,
Marques De Souza,-7.0,-29.318238481155298,-52.10234534056146,,,
Martinesia,-10.0,-18.947673738116595,-48.17591170124266,,,
Martinho Campos,-22.0,-19.34065586139825,-45.2255112353065,,,
Martinopolis,-15.125,-22.14747713134099,-51.16917780708699,,,
Martins,-18.0,-6.090722728209946,-37.91240830458257,,,
Martins Soares,-14.333333333333334,-20.257699243632295,-41.87505075442306,,,
Mascote,-6.5,-15.588263148398514,-39.373547530236664,,,
Massape,-13.5,-3.522232971463607,-40.350617057382586,,,
Mata,-18.0,-29.561196046536818,-54.45690682544127,,,
Mata De Sao Joao,-10.363636363636363,-12.52863518194975,-38.281451432422486,,,
Mata Grande,-12.5,-9.117166260497646,-37.74002473741975,,,
Mata Roma,-14.0,-3.6247974109700323,-43.11580633181074,,,
Mata Verde,-14.833333333333334,-15.690736282848526,-40.73827011738194,,,
Matao,-12.804371083600795,-21.60608592591247,-48.36109275288843,,,
Matelandia,-19.5,-25.19414531061677,-53.90043222463215,,,
Materlandia,-10.0,-18.472808860324815,-43.05943082342072,,,
Matias Barbosa,-14.076923076923077,-21.870058550761144,-43.31924520104001,,,
Matias Olimpio,-12.0,-3.715272796570072,-42.55353320139561,,,
Matinhos,-17.25925925925926,-25.811812841680258,-48.53616595716213,,,
Matipo,-16.5,-20.295724625216813,-42.344614678644916,,,
Mato Leitao,-19.5,-29.52488661228705,-52.12811749982887,,,
Mato Rico,-14.0,-24.70265616418271,-52.16003292360807,,,
Mato Verde,-21.0,-15.392728908835407,-42.86047016393307,,,
Matoes,-16.0,-5.520976147601494,-43.20364911733901,,,
Matoes Do Norte,10.5,-3.6272852204135684,-44.555883055408415,,,
Matozinhos,-16.25,-19.56139481527198,-44.075122355351375,,,
Matrincha,-14.0,-15.446117647149709,-50.719406651862705,,,
Matriz De Camaragibe,-31.0,-9.156772491804055,-35.5328594427118,,,
Matupa,-18.714285714285715,-10.167426945713617,-54.92011957297365,,,
Matutina,-11.0,-19.222608897943513,-45.97057924179759,,,
Maua Da Serra,-11.0,-23.900114238638647,-51.22773702779162,,,
Maurilandia,-21.0,-17.975686377737862,-50.33926813211054,,,
Mauriti,-8.0,-7.387720050127572,-38.77175656359682,,,
Maximiliano De Almeida,-18.0,-27.631778621611257,-51.80466354319117,,,
Medeiros,-13.0,-19.996581497885725,-46.22025713595796,,,
Medeiros Neto,-12.142857142857142,-17.374893381956344,-40.22059862904517,,,
Medianeira,-11.80952380952381,-25.293829054458563,-54.09563648634324,,,
Medicilandia,2.0,-3.450959083651506,-52.89059023771312,,,
Medina,-15.5,-16.227401484978486,-41.478365987255316,,,
Meleiro,-12.666666666666666,-28.835135619617848,-49.63217351481785,,,
Mendes,-17.083333333333332,-22.526874426303007,-43.733794597580165,,,
Mendes Pimentel,-18.0,-18.65995135762535,-41.404304270337335,,,
Mendonca,-9.914285714285715,-21.190404708234322,-49.51994831210837,,,
Mercedes,-0.5,-24.44958658325568,-54.16961072758329,,,
Merces,-3.5,-21.197209403711916,-43.34259916367969,,,
Meridiano,-7.0,-20.3592275423323,-50.175587072519846,,,
Meruoca,-13.0,-3.544255119013516,-40.46178684697543,,,
Miguel Calmon,18.2,-11.429867463098436,-40.59714744180158,,,
Miguel Pereira,-11.928571428571429,-22.45536816027868,-43.47005922125052,,,
Miguelopolis,-9.857142857142858,-20.18261172241867,-48.02816361474386,,,
Milagres,-21.53125,-10.439930024976439,-39.45471409905425,,,
Milha,-17.5,-5.676691722902132,-39.19451500469474,,,
Mimoso De Goias,-17.0,-15.058480568297375,-48.16143213393636,,,
Mimoso Do Sul,-12.777777777777779,-21.061437567098338,-41.36299402565531,,,
Minacu,-17.636363636363637,-13.528913282817681,-48.219758918408786,,,
Minas Do Leao,-15.0,-30.13953525396093,-52.04473703663509,,,
Minas Novas,-16.75,-17.222956179657903,-42.5867716114982,,,
Minduri,-20.0,-21.681808590818736,-44.6011619309737,,,
Mineiros,-15.416031611628563,-17.557699576454723,-52.55027607414144,,,
Ministro Andreazza,-30.0,-11.189419682393686,-61.52464349969754,,,
Mira Estrela,-11.0,-19.9756132774764,-50.13439239768762,,,
Miracatu,-12.2,-24.2782075604779,-47.448889394365,,,
Miracema,-14.882352941176471,-21.411288536623285,-42.196217021776334,,,
Miradouro,-14.0,-20.890742288256085,-42.34428168806374,,,
Miraguai,-15.0,-27.490762344238888,-53.68636405006275,,,
Mirai,-17.375,-21.192952907498096,-42.614524308688644,,,
Miraima,-4.5,-3.566675944032756,-39.93329423859032,,,
Miranda,-13.5,-20.23752155219371,-56.39783684059349,,,
Miranda Do Norte,-18.0,-3.5633714848871696,-44.5816949079236,,,
Mirandiba,-24.333333333333332,-8.12563596318617,-38.729259157399184,,,
Miranorte,-0.5,-9.533985537820469,-48.590989106508296,,,
Mirante Da Serra,-35.0,-11.02913401101053,-62.669820816409775,,,
Mirante Do Paranapanema,-12.0,-22.293707285667487,-51.91028185724091,,,
Mirassol D'Oeste,-14.0,-15.675974029454778,-58.0914710493551,,,
Miravania,-22.0,-14.749084707595326,-44.410436840678585,,,
Mirinzal,-18.0,-2.0674412916231244,-44.78459740519708,,,
Missal,-8.714285714285714,-25.094095025384064,-54.24322585203301,,,
Missao Velha,-10.0,-7.248568633878562,-39.14556286279263,,,
Mocajuba,-14.0,-2.582127291027462,-49.50650851709771,,,
Moeda,-13.0,-20.331490791144653,-44.051371518772754,,,
Moema,-20.0,-19.842306751673675,-45.412283579789005,,,
Mogi-Guacu,-10.496865501519757,-22.357079632244915,-46.93813736663468,,,
Mogi-Mirim,-17.0,-22.420628126944074,-46.96783348419565,,,
Moju,-10.25,-1.8900986116101786,-48.767006333900405,,,
Mojui Dos Campos,-11.5,-2.683409572567834,-54.63915100741375,,,
Mombaca,-17.0,-5.745386042565691,-39.628922270242064,,,
Moncao,-28.0,-3.495565947185143,-45.24754593838361,,,
Moncoes,-16.0,-20.852638220979436,-50.090813786435966,,,
Mondai,-13.0,-27.101691506914882,-53.40042611971562,,,
Mongagua,-12.609756097560975,-24.112220363397658,-46.66637121630858,,,
Monsenhor Paulo,-18.0,-21.756807519214277,-45.54190597323744,,,
Monsenhor Tabosa,-9.333333333333334,-4.800734121673482,-40.06505088465301,,,
Montadas,2.0,-7.08689252783847,-35.95922466090243,,,
Montalvania,-10.666666666666666,-14.417581872229523,-44.38189520192239,,,
Montanha,4.4,-18.13083571336526,-40.357554283830645,,,
Montanhas,-22.0,-6.488351027917704,-35.287100288974536,,,
Montauri,-22.0,-28.65338084251949,-52.075866110814346,,,
Monte Alegre,-14.673076923076923,-2.545200608784239,-51.54873809199917,,,
Monte Alegre De Minas,-13.75,-18.868437712768074,-48.87835149033321,,,
Monte Alegre De Sergipe,-11.0,-10.02798245492161,-37.56295538981719,,,
Monte Alverne,-15.0,-29.63334025597507,-52.389486761273076,,,
Monte Aprazivel,-11.3,-20.76980482388304,-49.712066942412,,,
Monte Azul,-15.4,-15.152353875909698,-42.8709461813263,,,
Monte Azul Paulista,-10.894736842105264,-20.90669650734388,-48.642412545754105,,,
Monte Belo,-7.6,-21.325257521915603,-46.368037985681,,,
Monte Belo Do Sul,-18.0,-29.16319437700109,-51.63695370139826,,,
Monte Bonito,-1.0,-31.63880715441437,-52.41553423919472,,,
Monte Carlo,-16.0,-27.217643494121628,-50.9763341535747,,,
Monte Carmelo,-15.434782608695652,-18.733826890681776,-47.49503520004274,,,
Monte Castelo,-18.214285714285715,-23.143268613219053,-51.09038721072452,,,
Monte Formoso,-14.0,-16.862244502141827,-41.255475190568795,,,
Monte Gordo,1.0,-12.625402585340966,-38.074460831927205,,,
Monte Mor,-6.815789473684211,-22.944159568418797,-47.296034004068005,,,
Monte Santo,-3.0,-10.438708249997315,-39.331646334472396,,,
Monte Santo De Minas,-11.666666666666666,-20.995354009501813,-46.79724809279944,,,
Monte Verde,4.333333333333333,-22.86006154349754,-46.032840129941874,,,
Monteiropolis,2.0,-9.603077766424372,-37.24771684332587,,,
Montezuma,-11.0,-15.171333002388725,-42.50033074042051,,,
Montividiu Do Norte,-15.0,-13.352843374404667,-48.690562356137626,,,
Morada Nova,-13.675403225806452,-5.091870842604377,-38.393601113581056,,,
Morada Nova De Minas,-12.0,-18.60571391416014,-45.352791163466584,,,
Moreilandia,-23.0,-7.615355739666089,-39.54107406631895,,,
Moreira Sales,-15.666666666666666,-24.052759953577695,-53.006031713245434,,,
Moreno,-17.6,-8.117687852170764,-35.10906962079458,,,
Morpara,-15.5,-11.563711899158026,-43.27681309206915,,,
Morretes,-9.333333333333334,-25.48365546871619,-48.82850053820509,,,
Morro Agudo,-13.444444444444445,-20.728888266924542,-48.054106566240335,,,
Morro Agudo De Goias,-13.0,-15.315354161514094,-50.057924707517884,,,
Morro Da Fumaca,-13.428571428571429,-28.65141776379577,-49.21107865772631,,,
Morro Da Garca,-26.0,-18.543011590275103,-44.60180934821425,,,
Morro De Sao Paulo,-5.0,-16.746867739073753,-41.47408760772705,,,
Morro Do Chapeu,-16.285714285714285,-11.547926214944225,-41.159161280257415,,,
Morro Do Ferro,-16.0,-20.768193491538717,-44.578791794666415,,,
Morro Do Pilar,-12.0,-19.21919782278313,-43.38200943413069,,,
Morro Grande,-25.0,-28.80389107183711,-49.71488160666242,,,
Morro Redondo,-22.0,-31.59224096153106,-52.624349365652066,,,
Morro Reuter,-16.0,-29.539460510721494,-51.082648077095065,,,
Morro Vermelho,-11.0,-19.95725189156002,-43.698100482677134,,,
Morungaba,-17.0,-22.87586133261881,-46.79349428180465,,,
Mossamedes,-21.0,-16.12487871742203,-50.213774595074355,,,
Mossoro,-13.837799717912553,-5.193556682234453,-37.34342431557978,,,
Mostardas,-12.454545454545455,-31.102887546527896,-50.912340788455566,,,
Motuca,-12.0,-21.509829942050516,-48.15091063998148,,,
Mozarlandia,-19.285714285714285,-14.751516572412672,-50.56756713151115,,,
Mucuge,-21.0,-13.009191726207625,-41.37519256308655,,,
Mucuri,-17.0,-18.071054387445592,-39.566524236071956,,,
Mucurici,-8.0,-18.083241379668063,-40.52201488929334,,,
Muliterno,,-28.329594975628552,-51.76936175492407,,,
Mundo Novo,-18.075949367088608,-20.892189770390218,-52.05660221024014,,,
Munhoz,-11.25,-22.613794127870637,-46.362476189537944,,,
Munhoz De Melo,-13.5,-23.148613727202527,-51.774255438674565,,,
Muniz Freire,-13.0,-20.46193682905066,-41.4150904920753,,,
Muquem Do Sao Francisco,-24.5,-12.102418427992486,-43.55235822364078,,,
Murici,-15.0,-9.31049621523562,-35.94520587502116,,,
Muritiba,-23.0,-12.62267284274637,-38.989528932049,,,
Murucupi,-14.0,-1.5652783051019359,-48.76153466791708,,,
Murutinga Do Sul,-14.5,-20.992296243095666,-51.27791994739831,,,
Mussurepe,17.0,-21.84251257848949,-41.25341551332294,,,
Mutuipe,-14.5,-13.228348268197896,-39.50629078228845,,,
Mutum,-13.25,-19.828787076308757,-41.43759652225453,,,
Mutum Parana,-16.0,-9.295443355269182,-64.54619633348533,,,
Mutunopolis,-13.0,-13.727410670101689,-49.28483790809085,,,
Muzambinho,-12.777777777777779,-21.369072054810818,-46.52342354120347,,,
Nacip Raydan,-16.0,-18.456345173792652,-42.24860854894881,,,
Nantes,-15.0,-22.619831288356973,-51.23802334277546,,,
Nanuque,-13.2,-17.843864366259112,-40.349299046688735,,,
Nao-Me-Toque,-12.285714285714286,-28.4603160106583,-52.819381959235756,,,
Narandiba,-9.5,-22.40653228215668,-51.52389330463025,,,
Natercia,-12.0,-22.118254970425408,-45.512017026468754,,,
Natividade,-15.175257731958762,-20.94779432799353,-42.034497346646404,,,
Natividade Da Serra,-7.0,-23.377753646001114,-45.44382206108477,,,
Navirai,-9.625,-23.060770292055444,-54.20032089950409,,,
Nazare,-15.0,-13.025324046636579,-39.013374544226515,,,
Nazare Da Mata,-14.0,-7.7437638578446295,-35.22739286501823,,,
Nazare Paulista,-14.857142857142858,-23.173929129224923,-46.398498329349295,,,
Nazareno,-14.5,-21.21851786207911,-44.61594669897838,,,
Nazario,-14.0,-16.581334293874733,-49.88319169810134,,,
Nepomuceno,-12.0,-21.236396839126368,-45.23648781178658,,,
Neropolis,-15.857142857142858,-16.405957303477233,-49.221319926452615,,,
Neves Paulista,-11.0,-20.844205425061652,-49.63131363169896,,,
Nipoa,-6.0,-20.9130636724761,-49.77837790526357,,,
Niquelandia,-17.53846153846154,-14.47011262610958,-48.456923554748386,,,
Nobres,-16.0,-14.71204094783531,-56.313951619591144,,,
Nonoai,-20.0,-27.368790134980408,-52.77326799998376,,,
Nortelandia,-16.0,-14.452096514327005,-56.80513920634466,,,
Nossa Senhora Da Gloria,-18.0,-10.23301250022873,-37.41200981132092,,,
Nossa Senhora Das Dores,-6.0,-10.46407491834026,-37.2103673107132,,,
Nossa Senhora Das Gracas,-7.5,-22.914097105525894,-51.79714887804084,,,
Nossa Senhora De Caravaggio,-15.0,-25.58708143662768,-48.17945321546945,,,
Nossa Senhora De Lourdes,-19.0,-10.078082211566453,-37.05431618159144,,,
Nossa Senhora Do O,-22.0,-8.386277194862117,-34.99509688438708,,,
Nossa Senhora Do Socorro,-6.785714285714286,-10.864126630199404,-37.09230900802694,,,
Nova Alvorada,-18.333333333333332,-28.67739719222744,-52.164348383014165,,,
Nova Alvorada Do Sul,-10.0,-21.459775723213408,-54.37214862272012,,,
Nova America,-14.0,-15.02206686103527,-49.893398070713395,,,
Nova America Da Colina,-12.0,-23.331288184743038,-50.718306735762575,,,
Nova Andradina,-11.909090909090908,-22.247982694700823,-53.347368342933905,,,
Nova Araca,-15.0,-28.660106699380016,-51.7497306645775,,,
Nova Aurora,-9.847457627118644,-24.307510959969335,-53.08993115229125,,,
Nova Bandeirantes,-14.0,-9.84870445808843,-57.8291012146557,,,
Nova Bassano,-14.0,-28.732563503784746,-51.70389376396033,,,
Nova Boa Vista,-7.0,-27.993076016155623,-52.98077395884462,,,
Nova Brasilandia D'Oeste,-16.5,-11.726052242090383,-62.318358591757,,,
Nova Brescia,,-29.214869683831523,-52.02740807072693,,,
Nova Campina,-12.0,-24.12215857038702,-48.90518102851164,,,
Nova Canaa,-1.5,-14.658291616161257,-40.12033032474554,,,
Nova Canaa Do Norte,-21.0,-10.602514435012795,-55.7988303688886,,,
Nova Canaa Paulista,-14.5,-20.383907555031747,-50.94522629426525,,,
Nova Cantu,-13.5,-24.672427042671547,-52.570561235786535,,,
Nova Crixas,-14.0,-14.095880605630873,-50.340850225695846,,,
Nova Cruz,-19.666666666666668,-6.480152638243342,-35.43253085148646,,,
Nova Era,-14.666666666666666,-19.76498824399541,-43.02986438688223,,,
Nova Erechim,1.0,-26.903483926575923,-52.906270978136945,,,
Nova Esperanca,-21.625,-23.185686977906126,-52.20312253189568,,,
Nova Esperanca Do Piria,-11.0,-2.262319377490238,-46.963204332343395,,,
Nova Esperanca Do Sudoeste,-11.0,-25.90017279820019,-53.26147895126284,,,
Nova Esperanca Do Sul,-27.5,-29.422322948720428,-54.91497476204248,,,
Nova Europa,-14.375,-21.78064185968705,-48.566057964121605,,,
Nova Fatima,-10.972413793103449,-22.699672083871505,-49.88329239199044,,,
Nova Floresta,-15.0,-6.455501841703926,-36.20590796891664,,,
Nova Granada,-12.210526315789474,-20.536206896215887,-49.32113589711544,,,
Nova Guarita,-19.0,-10.30977873969728,-55.404425632410565,,,
Nova Guataporanga,-16.0,-21.332455863200394,-51.64596990139046,,,
Nova Hartz,-14.333333333333334,-29.587242152478435,-50.900705863175354,,,
Nova Independencia,-19.0,-21.107561050741538,-51.49134299887708,,,
Nova Ipixuna,-27.0,-4.921300131299465,-49.0787709046508,,,
Nova Itaberaba,-4.5,-26.94061305970668,-52.8151697400277,,,
Nova Lacerda,-17.0,-14.474749398223414,-59.586850121012844,,,
Nova Laranjeiras,-24.0,-25.302872557375487,-52.54054159614306,,,
Nova Londrina,-15.777777777777779,-22.76365934195122,-52.988230172455864,,,
Nova Luzitania,8.0,-20.85631089026891,-50.261263067411825,,,
Nova Mamore,-22.5,-10.403809395781044,-65.28978501956047,,,
Nova Monte Verde,-23.333333333333332,-9.980075698079803,-57.45307190845155,,,
Nova Mutum,-19.6,-13.815107389542428,-56.08422505145905,,,
Nova Olimpia,-7.5,-14.78021994970943,-57.29098595248382,,,
Nova Olinda,-17.04255319148936,-7.2564731747892335,-42.28078321509998,,,
Nova Olinda Do Maranhao,-15.0,-2.8067327717307924,-45.70410548857361,,,
Nova Padua,-14.0,-29.027600933861294,-51.30913401762652,,,
Nova Palma,-17.0,-29.468112228847342,-53.457039274200554,,,
Nova Ponte,-11.88888888888889,-19.48633107698278,-46.61115405369022,,,
Nova Prata,-17.6875,-28.781921234409424,-51.60931660002325,,,
Nova Prata Do Iguacu,-5.666666666666667,-25.634144739315754,-53.347753154366664,,,
Nova Redencao,0.0,-12.815953342728909,-41.06965898558627,,,
Nova Resende,-15.0,-21.102678374390685,-46.420068975553114,,,
Nova Roma,-11.0,-13.741768116589894,-46.88193670411448,,,
Nova Roma Do Sul,-26.0,-28.9870523996462,-51.40782699426678,,,
Nova Russas,-13.428571428571429,-4.70886021594613,-40.556770127726274,,,
Nova Santa Barbara,-10.0,-23.58794338327155,-50.76301197699848,,,
Nova Santa Rita,-15.394117647058824,-29.543335919546927,-51.13424016870789,,,
Nova Santa Rosa,-14.25,-24.46264331341248,-53.9558342429806,,,
Nova Serrana,-11.26530612244898,-19.873622880712816,-44.98705244554698,,,
Nova Soure,-21.333333333333332,-11.2404842342176,-38.481211675799045,,,
Nova Timboteua,-23.0,-1.178069256440176,-47.388712188171056,,,
Nova Ubirata,-15.0,-13.014560102575842,-55.16320674361076,,,
Nova Venecia,-14.789473684210526,-18.705854386472463,-40.40462932422648,,,
Nova Veneza,-0.5636363636363636,-25.080903213238354,-49.446336061837975,,,
Nova Vicosa,-6.0,-17.898045000308947,-39.37310608680169,,,
Nova Xavantina,-17.5,-14.667175990067504,-52.354443644143146,,,
Novais,-13.0,-20.995248745884854,-48.91932878336276,,,
Novo Alegre,-13.0,-12.914293720508391,-46.573881438456446,,,
Novo Barreiro,-16.5,-27.90875672843484,-53.11398631827074,,,
